food_id,food_name,cuisine_type,region,country,diet_type,meal_type,serving_size_g,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,suitable_breakfast,suitable_lunch,suitable_dinner,suitable_snack,spring,summer,fall,winter,allergens
841,Soondae,Korean,Asian,South Korea,Non-Vegetarian,Breakfast,100,393.1,6.1,21.6,32.8,5.2,3.6,604.0,41.0,1,0,1,0,0,1,1,1,['Dairy']
842,Pasta al Gorgonzola,Italian,European,Italy,Vegetarian,Dinner,100,340.4,12.7,10.8,18.9,9.5,5.8,213.0,23.0,1,0,1,0,0,1,1,1,[]
843,Dragon Roll,Japanese,Asian,Japan,Non-Vegetarian,Snack,100,385.9,15.1,13.2,33.2,1.0,1.1,813.0,133.0,1,0,0,1,1,1,1,0,['Dairy']
844,Black Bean Soup,Mexican,Latin American,Mexico,Vegetarian,Dinner,100,219.3,14.9,14.5,13.0,9.9,6.7,301.0,22.0,0,1,1,0,1,1,0,1,['Nuts']
845,Five-Spice Tofu,Chinese,Asian,China,Vegetarian,Lunch,100,176.1,4.0,3.0,28.0,8.7,9.0,799.0,11.0,1,1,1,0,1,1,1,1,"['Eggs', 'Dairy', 'None']"
846,Kao Ka Moo,Thai,Asian,Thailand,Non-Vegetarian,Lunch,100,220.1,18.2,11.6,13.6,4.8,9.1,1178.0,58.0,0,0,1,0,1,0,1,1,"['Eggs', 'Shellfish']"
847,Zucchini Fritti,Italian,European,Italy,Vegetarian,Snack,100,320.3,6.9,4.9,44.8,7.1,3.3,401.0,11.0,1,0,1,1,1,1,0,0,['Eggs']
848,Chinese Eggplant with Garlic Sauce,Chinese,Asian,China,Vegetarian,Beverage,100,284.2,8.4,19.8,12.2,4.8,7.7,452.0,13.0,0,0,1,0,1,1,0,1,['Nuts']
849,Egg Masala,Indian,Asian,India,Non-Vegetarian,Dinner,100,332.3,32.5,28.7,29.2,5.1,5.5,1043.0,66.0,0,0,1,0,1,0,1,1,"['Dairy', 'Shellfish']"
850,Chicken Dum Biryani,Indian,Asian,India,Non-Vegetarian,Lunch,100,249.6,21.3,18.3,13.6,5.8,3.1,388.0,93.0,0,1,0,0,0,1,1,1,['Dairy']
851,Vegetable Som Tam,Thai,Asian,Thailand,Vegetarian,Lunch,100,114.3,4.3,6.7,28.6,5.5,12.2,618.0,17.0,1,1,1,0,1,1,1,1,"['Gluten', 'Shellfish']"
852,Tofu Teriyaki,Japanese,Asian,Japan,Vegetarian,Snack,100,183.4,6.8,16.2,12.1,2.1,12.1,434.0,5.0,1,0,0,1,1,1,1,1,[]
853,Phad Phong Karee,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,208.9,33.7,26.9,26.3,2.9,5.2,1178.0,146.0,0,1,1,0,1,1,1,1,[]
854,Reshmi Kebab,Indian,Asian,India,Non-Vegetarian,Beverage,100,203.8,31.2,12.3,11.4,4.1,4.1,1138.0,41.0,0,1,1,1,0,1,0,0,"['None', 'Nuts', 'Shellfish']"
855,Chicken Enchiladas,Mexican,Latin American,Mexico,Non-Vegetarian,Snack,100,277.9,33.4,27.9,9.7,2.2,6.2,443.0,146.0,0,0,0,1,1,1,0,1,"['None', 'Nuts', 'Dairy']"
856,Miso Soup,Japanese,Asian,Japan,Vegetarian,Beverage,100,328.7,5.0,5.1,13.4,9.3,3.7,391.0,18.0,0,1,1,1,1,1,1,1,"['Nuts', 'Dairy', 'Shellfish']"
857,Vegetable Pad Pak Boong,Thai,Asian,Thailand,Vegetarian,Breakfast,100,349.8,6.1,9.5,47.9,7.4,16.1,114.0,13.0,1,0,0,0,1,1,1,1,['Gluten']
858,Char Siu Pork Buns,Chinese,Asian,China,Non-Vegetarian,Breakfast,100,357.0,9.1,23.2,39.0,1.5,18.4,1162.0,39.0,1,0,0,0,1,0,1,1,['Shellfish']
859,Vegetable Korokke,Japanese,Asian,Japan,Vegetarian,Snack,100,233.1,6.6,9.7,17.2,6.6,14.4,452.0,3.0,0,0,1,1,1,1,1,1,[]
860,Buche Tacos,Mexican,Latin American,Mexico,Non-Vegetarian,Dessert,100,386.0,4.1,27.1,40.2,1.0,19.8,992.0,62.0,1,1,1,0,1,1,1,1,"['Soy', 'Nuts', 'Gluten']"
861,Sopa Azteca,Mexican,Latin American,Mexico,Non-Vegetarian,Dinner,100,341.8,19.1,15.1,19.0,5.7,9.3,486.0,73.0,0,1,1,0,1,0,1,1,[]
862,Pla Rad Prik,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,187.3,25.2,18.1,32.0,5.6,3.8,743.0,138.0,1,1,0,1,1,0,1,1,"['Shellfish', 'Dairy', 'Eggs']"
863,Tagliatelle ai Funghi,Italian,European,Italy,Vegetarian,Dessert,100,442.0,1.0,16.4,39.8,1.1,20.0,126.0,26.0,0,0,0,1,1,1,1,1,"['Shellfish', 'Gluten', 'Nuts']"
864,Parmigiana di Zucchine,Italian,European,Italy,Vegetarian,Snack,100,165.6,3.6,6.9,42.1,8.8,7.8,391.0,39.0,0,0,0,1,1,1,1,1,"['Eggs', 'Gluten']"
865,Hunan Beef,Chinese,Asian,China,Non-Vegetarian,Snack,100,200.1,19.3,14.4,10.2,2.3,9.1,854.0,79.0,1,0,0,1,0,1,1,1,[]
866,Mapo Tofu,Chinese,Asian,China,Vegetarian,Dessert,100,480.3,1.4,14.2,44.8,3.1,16.0,382.0,26.0,1,1,1,0,1,1,0,1,"['Dairy', 'Soy', 'None']"
867,Pineapple Fried Rice,Thai,Asian,Thailand,Vegetarian,Beverage,100,274.5,10.7,8.4,13.7,5.4,2.8,763.0,19.0,0,1,0,0,0,1,1,0,[]
868,Vegetable Okonomiyaki,Japanese,Asian,Japan,Vegetarian,Dinner,100,179.3,12.2,11.5,22.4,8.5,13.1,571.0,2.0,0,1,1,1,1,1,1,1,"['None', 'Eggs', 'Gluten']"
869,Morning Glory Stir Fry,Thai,Asian,Thailand,Vegetarian,Dinner,100,241.6,12.2,5.3,19.1,9.1,1.3,627.0,19.0,0,0,1,0,1,0,0,0,[]
870,Machaca,Mexican,Latin American,Mexico,Non-Vegetarian,Dinner,100,261.7,15.1,26.0,15.8,3.2,6.8,932.0,145.0,0,1,0,0,1,1,1,1,"['Soy', 'Eggs', 'Nuts']"
871,Kokoretsi,Greek,European,Greece,Non-Vegetarian,Beverage,100,282.8,23.0,29.0,24.3,1.8,1.3,1058.0,73.0,1,0,1,1,0,1,1,1,"['Shellfish', 'Gluten']"
872,Beef Udon,Japanese,Asian,Japan,Non-Vegetarian,Lunch,100,315.1,24.4,12.4,23.1,0.4,4.1,792.0,82.0,0,1,0,0,1,1,1,1,[]
873,Refried Beans,Mexican,Latin American,Mexico,Vegetarian,Snack,100,287.2,12.9,16.1,11.6,3.6,8.5,754.0,33.0,0,0,1,1,1,1,1,0,['Shellfish']
874,Agnello al Forno,Italian,European,Italy,Non-Vegetarian,Breakfast,100,410.6,9.5,13.6,34.1,2.1,2.6,1152.0,59.0,1,0,0,1,1,1,0,1,['Dairy']
875,Kinpira Gobo,Japanese,Asian,Japan,Vegetarian,Snack,100,160.0,4.0,18.8,33.2,7.3,13.8,342.0,25.0,0,0,0,1,1,1,1,1,[]
876,Twice-Cooked Pork,Chinese,Asian,China,Non-Vegetarian,Breakfast,100,209.7,7.8,21.6,43.0,3.5,8.8,780.0,30.0,1,1,0,0,1,1,1,1,"['Gluten', 'None']"
877,Kleftiko,Greek,European,Greece,Non-Vegetarian,Breakfast,100,260.3,8.1,10.0,44.2,3.0,5.4,754.0,134.0,1,0,1,0,0,1,1,1,['Eggs']
878,Yam Nua,Thai,Asian,Thailand,Non-Vegetarian,Lunch,100,210.3,16.6,15.8,27.4,3.3,8.2,1164.0,125.0,0,0,1,0,0,1,1,1,"['Shellfish', 'None']"
879,Tortellini alla Panna,Italian,European,Italy,Vegetarian,Dessert,100,381.1,5.4,10.8,59.5,1.9,18.8,567.0,11.0,0,1,0,1,1,1,1,1,['Shellfish']
880,Tom Yum Goong,Thai,Asian,Thailand,Non-Vegetarian,Breakfast,100,346.4,13.8,13.9,45.1,2.9,10.1,784.0,110.0,0,0,1,1,1,1,1,1,[]
881,Mapo Doufu with Pork,Chinese,Asian,China,Non-Vegetarian,Dessert,100,435.2,4.6,22.9,30.3,4.7,24.6,957.0,32.0,1,1,0,0,1,1,1,1,"['None', 'Nuts', 'Dairy']"
882,Squid Masala,Indian,Asian,India,Non-Vegetarian,Snack,100,201.3,24.7,27.3,20.8,5.6,4.8,741.0,44.0,0,1,0,1,1,0,1,1,"['Eggs', 'Nuts', 'Shellfish']"
883,Vegetable Gorditas,Mexican,Latin American,Mexico,Vegetarian,Lunch,100,300.7,6.0,18.3,46.4,9.5,8.3,574.0,31.0,0,0,1,0,1,1,0,0,"['Shellfish', 'Nuts']"
884,Chamorro,Mexican,Latin American,Mexico,Non-Vegetarian,Lunch,100,182.8,27.0,8.8,19.9,0.9,1.8,629.0,82.0,1,1,1,0,1,1,1,1,['Shellfish']
885,Salted Fish Fried Rice,Chinese,Asian,China,Non-Vegetarian,Breakfast,100,355.8,6.1,15.1,25.5,5.0,13.5,801.0,119.0,1,0,1,0,1,0,1,1,['Dairy']
886,Linguine with Tomato Sauce,Italian,European,Italy,Vegetarian,Breakfast,100,283.9,16.5,13.7,34.5,5.5,2.3,558.0,25.0,1,1,0,0,1,0,1,1,"['Soy', 'Eggs']"
887,Lamb Gyros,Greek,European,Greece,Non-Vegetarian,Beverage,100,227.5,16.7,10.0,32.7,4.1,1.3,621.0,101.0,1,1,1,0,1,1,1,1,['Soy']
888,Chiles en Nogada (without meat),Mexican,Latin American,Mexico,Vegetarian,Beverage,100,308.9,3.5,7.0,45.6,2.1,3.8,771.0,25.0,0,1,1,0,1,1,0,1,"['Eggs', 'Soy']"
889,Bengali Chingri Malai Curry,Indian,Asian,India,Non-Vegetarian,Beverage,100,215.4,16.3,8.6,12.3,5.3,4.2,948.0,140.0,0,0,0,1,1,1,1,1,['Shellfish']
890,Poo Pad Pong Karee,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,252.0,18.8,19.4,32.2,4.8,0.7,923.0,99.0,0,1,1,0,1,0,1,1,"['Dairy', 'Soy']"
891,Saganaki,Greek,European,Greece,Non-Vegetarian,Lunch,100,376.9,17.4,19.7,31.4,2.5,4.8,363.0,63.0,0,1,1,0,1,1,0,1,[]
892,Miyazaki Chicken Nanban,Japanese,Asian,Japan,Non-Vegetarian,Lunch,100,231.1,33.9,14.2,18.8,4.0,1.6,738.0,119.0,0,1,1,0,1,1,1,0,"['Eggs', 'Shellfish', 'Nuts']"
893,Dongpo Pork,Chinese,Asian,China,Non-Vegetarian,Beverage,100,366.7,27.5,22.7,8.8,5.7,1.3,997.0,62.0,0,1,1,0,0,1,1,1,[]
894,Moong Dal Halwa,Indian,Asian,India,Vegetarian,Breakfast,100,433.4,15.8,20.1,26.6,4.1,13.1,639.0,4.0,1,1,1,0,1,0,1,1,"['None', 'Soy']"
895,Pizza Romana,Italian,European,Italy,Vegetarian,Dessert,100,488.7,9.0,15.4,53.8,2.6,26.5,320.0,23.0,0,1,1,0,1,1,0,0,['Gluten']
896,Bean Burrito,Mexican,Latin American,Mexico,Vegetarian,Beverage,100,282.5,7.9,13.7,38.0,7.7,1.7,702.0,18.0,0,1,1,0,1,1,1,1,[]
897,Sandesh,Indian,Asian,India,Vegetarian,Lunch,100,165.6,5.9,11.2,45.5,5.0,11.5,168.0,19.0,0,0,1,1,1,1,1,0,['Dairy']
898,Costillas Adobadas,Mexican,Latin American,Mexico,Non-Vegetarian,Dinner,100,397.9,30.4,12.6,20.0,1.4,4.1,1002.0,123.0,0,1,1,0,1,1,1,1,"['Shellfish', 'Gluten']"
899,Merluzzo alla Livornese,Italian,European,Italy,Non-Vegetarian,Dessert,100,268.4,9.3,21.9,38.3,2.5,30.1,804.0,88.0,0,1,0,0,1,1,1,0,"['Eggs', 'Nuts']"
900,Pla Kapong,Thai,Asian,Thailand,Non-Vegetarian,Snack,100,276.2,18.5,25.9,21.3,0.8,7.7,1139.0,144.0,0,1,0,1,1,1,1,0,['Eggs']
901,Laab Het,Thai,Asian,Thailand,Vegetarian,Snack,100,192.3,4.6,11.8,14.5,9.5,3.6,277.0,16.0,1,0,1,1,1,1,1,1,['Nuts']
902,Mixiote,Mexican,Latin American,Mexico,Non-Vegetarian,Dessert,100,314.9,8.2,19.1,31.0,1.3,27.7,433.0,103.0,0,1,0,0,1,1,1,0,"['Soy', 'Nuts', 'Dairy']"
903,Sichuan Hot Pot,Chinese,Asian,China,Non-Vegetarian,Dessert,100,369.7,7.4,28.8,56.9,4.7,21.1,418.0,66.0,1,1,1,1,1,1,0,1,"['None', 'Nuts', 'Soy']"
904,Achari Tikka,Indian,Asian,India,Non-Vegetarian,Dessert,100,468.5,9.7,27.2,28.9,4.7,25.6,308.0,83.0,1,0,1,1,1,1,0,0,"['Gluten', 'Eggs']"
905,Vegetable Chiles en Nogada,Mexican,Latin American,Mexico,Vegetarian,Beverage,100,111.5,9.5,8.8,28.9,6.9,13.2,563.0,17.0,0,0,1,1,1,1,0,1,['None']
906,Chicharrón en Salsa Verde,Mexican,Latin American,Mexico,Non-Vegetarian,Snack,100,354.9,33.1,10.6,21.0,1.7,0.5,902.0,134.0,0,1,1,1,1,1,1,1,"['None', 'Dairy', 'Eggs']"
907,Takoyaki,Japanese,Asian,Japan,Non-Vegetarian,Dinner,100,190.7,31.2,26.8,32.4,1.6,9.0,589.0,96.0,0,1,1,1,0,1,1,1,"['Dairy', 'Nuts']"
908,Orange Chicken,Chinese,Asian,China,Non-Vegetarian,Dessert,100,215.2,1.4,24.4,40.6,1.3,19.8,903.0,30.0,0,1,0,1,1,1,1,1,[]
909,Stir-Fried Tofu Skin,Chinese,Asian,China,Vegetarian,Breakfast,100,401.5,6.2,8.8,31.6,4.4,8.4,324.0,39.0,1,0,1,0,1,1,1,1,"['Soy', 'Gluten', 'None']"
910,Risotto ai Peperoni,Italian,European,Italy,Vegetarian,Snack,100,260.4,3.3,10.3,45.0,4.4,2.3,631.0,24.0,1,0,1,1,1,1,1,0,['Eggs']
911,Panchmel Dal,Indian,Asian,India,Vegetarian,Lunch,100,242.6,3.6,5.4,34.9,3.7,8.1,481.0,11.0,0,0,1,0,1,1,1,1,"['Eggs', 'Gluten']"
912,Pav Bhaji,Indian,Asian,India,Vegetarian,Dessert,100,484.5,8.6,24.4,27.7,0.5,27.3,212.0,39.0,1,1,1,0,1,1,0,1,['Dairy']
913,Tao Hoo Song Kreung,Thai,Asian,Thailand,Vegetarian,Dinner,100,139.6,8.8,9.2,35.6,3.0,7.0,292.0,36.0,0,1,1,0,0,1,1,1,[]
914,Chicken Kali Mirch,Indian,Asian,India,Non-Vegetarian,Breakfast,100,210.1,18.7,21.7,28.9,6.5,2.6,1170.0,93.0,0,1,0,0,1,1,1,1,"['Nuts', 'Eggs']"
915,Cucumber Sunomono,Japanese,Asian,Japan,Vegetarian,Lunch,100,175.8,7.4,4.1,49.6,2.3,10.2,410.0,38.0,0,1,0,0,1,0,1,1,"['Eggs', 'Soy', 'Shellfish']"
916,Paratha,Indian,Asian,India,Vegetarian,Dessert,100,273.8,5.8,19.6,49.6,0.3,19.8,250.0,30.0,0,1,0,0,1,1,1,1,['Shellfish']
917,Pozole,Mexican,Latin American,Mexico,Non-Vegetarian,Beverage,100,197.3,26.5,12.7,30.8,5.7,5.2,617.0,58.0,1,1,1,0,0,1,1,0,['Gluten']
918,Sichuan Dry-Fried Green Beans,Chinese,Asian,China,Vegetarian,Breakfast,100,212.4,9.0,18.1,36.0,7.6,9.1,586.0,20.0,1,0,0,0,1,1,1,1,['Dairy']
919,Pancetta,Italian,European,Italy,Non-Vegetarian,Beverage,100,278.1,20.4,18.0,19.1,4.2,9.4,596.0,35.0,1,1,0,0,0,1,1,1,"['Shellfish', 'Nuts']"
920,Makua Yao Pad Tao Jiew,Thai,Asian,Thailand,Vegetarian,Dessert,100,348.9,5.9,13.4,51.6,4.9,38.6,238.0,35.0,0,1,1,0,1,1,1,0,"['Eggs', 'Dairy']"
921,Garides Saganaki,Greek,European,Greece,Non-Vegetarian,Dinner,100,326.1,24.1,19.9,30.5,2.9,3.7,744.0,99.0,0,1,1,0,1,1,1,1,"['Nuts', 'Shellfish']"
922,Maridaki Tiganito,Greek,European,Greece,Non-Vegetarian,Dessert,100,256.7,9.1,23.5,47.2,0.5,30.1,409.0,39.0,0,1,0,0,1,1,1,1,['None']
923,Orata al Forno,Italian,European,Italy,Non-Vegetarian,Beverage,100,281.8,23.1,21.0,7.7,2.6,1.7,1188.0,97.0,0,1,1,0,1,1,1,0,['Shellfish']
924,Cacio e Pepe,Italian,European,Italy,Vegetarian,Breakfast,100,371.9,9.9,6.9,49.3,3.0,9.6,555.0,1.0,1,1,1,0,1,1,0,1,"['Shellfish', 'Eggs']"
925,Beef Curry,Japanese,Asian,Japan,Non-Vegetarian,Snack,100,352.6,25.7,14.1,6.8,1.0,9.0,917.0,60.0,1,0,0,1,1,1,1,1,"['Nuts', 'Gluten']"
926,Fish Kofta,Indian,Asian,India,Non-Vegetarian,Breakfast,100,216.4,15.4,16.4,32.1,3.5,5.9,903.0,146.0,1,0,0,0,1,0,1,0,"['Eggs', 'Shellfish', 'Nuts']"
927,Fish Caldine,Indian,Asian,India,Non-Vegetarian,Dinner,100,193.9,26.9,17.3,18.4,1.5,8.3,737.0,95.0,0,0,1,0,1,1,1,1,"['Gluten', 'Soy', 'Dairy']"
928,Crab Rangoon,Chinese,Asian,China,Non-Vegetarian,Dinner,100,226.2,18.6,9.9,26.4,1.2,6.9,651.0,80.0,1,1,1,0,0,1,1,1,"['None', 'Shellfish', 'Dairy']"
929,Sweet Potato Tempura,Japanese,Asian,Japan,Vegetarian,Lunch,100,217.3,7.4,4.7,22.4,7.3,10.3,300.0,18.0,0,1,1,0,1,0,1,1,['Shellfish']
930,Maiale al Latte,Italian,European,Italy,Non-Vegetarian,Beverage,100,198.4,19.2,8.5,31.9,1.3,2.3,552.0,45.0,0,1,1,0,1,1,1,1,['Eggs']
931,Roasted Poblano and Cheese Tacos,Mexican,Latin American,Mexico,Vegetarian,Dinner,100,259.8,3.9,5.3,35.8,4.7,10.9,490.0,10.0,0,1,1,0,1,1,1,1,"['None', 'Dairy']"
932,Vegetable Khao Pad,Thai,Asian,Thailand,Vegetarian,Snack,100,262.7,4.4,12.1,27.5,4.1,9.5,710.0,40.0,1,0,0,1,1,1,1,0,['Shellfish']
933,Vegetable Ma Po Tofu,Chinese,Asian,China,Vegetarian,Beverage,100,251.9,7.9,6.8,20.3,5.8,6.1,740.0,15.0,0,1,0,0,1,1,1,1,"['Gluten', 'Dairy', 'Nuts']"
934,Braised Tofu,Chinese,Asian,China,Vegetarian,Dessert,100,312.0,4.5,26.7,47.8,3.1,23.4,673.0,2.0,1,0,1,1,1,1,0,1,[]
935,Goong Tod,Thai,Asian,Thailand,Non-Vegetarian,Snack,100,367.7,25.3,16.8,19.9,4.0,0.1,1084.0,84.0,0,0,0,1,1,1,1,0,"['Eggs', 'Shellfish', 'Soy']"
936,Pescado Veracruzana,Mexican,Latin American,Mexico,Non-Vegetarian,Dinner,100,235.7,17.8,17.7,19.9,2.4,6.8,679.0,145.0,0,1,1,0,1,1,1,1,['None']
937,Vegetable Kakiage,Japanese,Asian,Japan,Vegetarian,Beverage,100,249.8,12.7,4.9,25.9,4.7,9.0,703.0,3.0,0,1,1,0,1,1,1,0,['Dairy']
938,Vegetable Yam Pla Duk Fu,Thai,Asian,Thailand,Vegetarian,Snack,100,118.1,13.2,6.6,36.8,6.3,12.7,188.0,5.0,0,0,0,1,1,1,1,1,"['Gluten', 'None', 'Dairy']"
939,Sorpotel,Indian,Asian,India,Non-Vegetarian,Beverage,100,289.2,33.9,17.1,14.8,3.6,9.3,1053.0,149.0,0,1,1,1,1,1,0,1,[]
940,Mushroom Hot Pot,Japanese,Asian,Japan,Vegetarian,Dessert,100,206.8,2.0,22.2,53.7,1.4,21.0,651.0,2.0,1,0,0,0,1,1,1,1,"['Soy', 'Shellfish']"
941,Chicken Gyoza,Japanese,Asian,Japan,Non-Vegetarian,Snack,100,242.3,25.1,20.3,26.9,2.1,6.1,827.0,96.0,1,0,0,1,1,0,1,1,"['None', 'Dairy']"
942,Beijing Zha Jiang Mian,Chinese,Asian,China,Non-Vegetarian,Lunch,100,310.1,20.2,9.9,8.6,1.3,5.0,1056.0,114.0,0,0,1,0,0,1,1,1,"['Dairy', 'None', 'Eggs']"
943,Beef Tacos,Mexican,Latin American,Mexico,Non-Vegetarian,Breakfast,100,397.3,10.3,13.1,31.8,2.3,3.1,832.0,149.0,1,1,0,0,1,1,1,1,"['Eggs', 'Dairy', 'None']"
944,Tripas Tacos,Mexican,Latin American,Mexico,Non-Vegetarian,Dinner,100,191.7,15.9,25.1,12.6,5.0,7.0,1151.0,79.0,0,1,0,0,0,0,1,1,[]
945,Yum Woon Sen Talay,Thai,Asian,Thailand,Non-Vegetarian,Breakfast,100,365.5,12.0,17.6,33.5,2.3,11.1,776.0,127.0,1,0,0,0,1,1,0,1,['Dairy']
946,Kori Rotti,Indian,Asian,India,Non-Vegetarian,Breakfast,100,383.9,15.0,7.3,41.6,4.5,18.1,1128.0,37.0,1,0,0,0,1,0,1,1,[]
947,Coconut Rice,Indian,Asian,India,Vegetarian,Dessert,100,446.2,1.3,17.3,44.0,0.7,33.7,106.0,7.0,1,1,0,1,1,1,1,0,['Soy']
948,Vegetable Shanghai Noodles,Chinese,Asian,China,Vegetarian,Breakfast,100,345.2,15.7,23.3,41.2,5.7,9.1,101.0,5.0,1,0,0,1,1,1,1,1,['None']
949,Garlic Bok Choy,Chinese,Asian,China,Vegetarian,Dessert,100,360.4,7.1,18.3,50.6,2.6,16.9,234.0,34.0,0,1,1,1,1,1,1,0,[]
950,Negitoro Don,Japanese,Asian,Japan,Non-Vegetarian,Dessert,100,417.5,9.1,12.4,59.7,1.0,15.3,1198.0,64.0,0,0,1,0,0,1,1,1,"['None', 'Nuts', 'Soy']"
951,Tom Saap,Thai,Asian,Thailand,Non-Vegetarian,Breakfast,100,367.0,7.7,16.6,47.1,3.2,14.1,469.0,105.0,1,1,1,0,1,1,1,1,"['None', 'Soy', 'Dairy']"
952,Machaca con Huevo,Mexican,Latin American,Mexico,Non-Vegetarian,Dinner,100,234.1,19.2,14.9,10.4,5.4,4.0,521.0,84.0,0,1,1,0,1,0,1,1,[]
953,California Roll,Japanese,Asian,Japan,Non-Vegetarian,Breakfast,100,280.1,16.2,24.4,33.1,7.0,12.2,442.0,113.0,1,1,0,0,1,1,1,1,"['Gluten', 'Nuts', 'Shellfish']"
954,Menudo,Mexican,Latin American,Mexico,Non-Vegetarian,Dessert,100,354.0,6.9,27.8,40.4,4.5,33.8,740.0,102.0,1,1,0,0,1,1,1,1,"['Eggs', 'Nuts', 'Soy']"
955,Green Curry,Thai,Asian,Thailand,Non-Vegetarian,Dinner,100,231.4,34.7,22.7,6.3,2.0,6.2,351.0,33.0,0,1,0,0,1,1,1,1,[]
956,Stir-Fried Clams with Black Bean Sauce,Chinese,Asian,China,Non-Vegetarian,Dinner,100,262.5,21.7,17.6,12.9,1.0,6.9,763.0,54.0,0,1,1,0,1,1,1,1,[]
957,Vegetable Ramen,Japanese,Asian,Japan,Vegetarian,Lunch,100,179.9,10.1,4.2,15.9,2.6,12.4,627.0,30.0,0,1,1,0,1,1,0,1,[]
958,Kung Pao Mushrooms,Chinese,Asian,China,Vegetarian,Dinner,100,279.1,11.0,11.1,35.7,2.3,9.7,645.0,20.0,0,1,1,0,0,1,1,1,"['Soy', 'Shellfish']"
959,Chu Chee Pla,Thai,Asian,Thailand,Non-Vegetarian,Dinner,100,239.4,20.5,22.1,25.8,5.2,3.4,993.0,97.0,0,0,1,0,1,1,1,1,"['None', 'Soy']"
960,Paya Soup,Indian,Asian,India,Non-Vegetarian,Snack,100,370.7,25.6,19.4,22.3,4.5,9.6,366.0,36.0,0,0,0,1,1,0,1,0,[]
961,Moo Grob Pad Prik,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,384.4,25.6,21.5,19.5,0.6,7.7,973.0,67.0,0,1,1,1,1,0,1,1,[]
962,Peking Duck,Chinese,Asian,China,Non-Vegetarian,Snack,100,226.6,31.8,9.6,31.4,1.5,5.9,1142.0,111.0,0,0,0,1,0,0,1,1,"['None', 'Dairy', 'Nuts']"
963,Pasta al Pomodoro,Italian,European,Italy,Vegetarian,Breakfast,100,303.6,15.3,11.9,28.3,8.0,15.5,551.0,14.0,1,1,0,0,1,0,0,1,[]
964,Fish Curry,Indian,Asian,India,Non-Vegetarian,Lunch,100,162.3,15.6,20.2,27.9,3.2,8.4,330.0,74.0,1,0,1,0,0,1,1,1,"['Nuts', 'Gluten']"
965,Omurice with Vegetables,Japanese,Asian,Japan,Vegetarian,Breakfast,100,259.3,11.7,6.4,48.6,2.6,18.6,398.0,39.0,1,1,0,0,1,1,1,1,"['Shellfish', 'Dairy']"
966,Vegetable Chow Mein,Chinese,Asian,China,Vegetarian,Breakfast,100,338.5,19.0,5.1,42.4,7.3,4.5,167.0,17.0,1,1,1,0,1,1,1,1,['Shellfish']
967,Birria,Mexican,Latin American,Mexico,Non-Vegetarian,Beverage,100,383.4,25.8,19.6,9.2,0.0,8.1,379.0,106.0,0,1,1,1,0,1,1,0,"['Shellfish', 'Eggs', 'Nuts']"
968,Vegetable Potstickers,Chinese,Asian,China,Vegetarian,Dessert,100,474.4,2.9,23.3,27.8,3.0,19.1,615.0,12.0,0,1,0,0,1,1,1,0,"['Nuts', 'Gluten']"
969,Pizza Quattro Stagioni,Italian,European,Italy,Non-Vegetarian,Dessert,100,339.0,6.4,13.4,51.0,1.5,31.6,442.0,113.0,1,1,1,0,1,1,0,0,['Eggs']
970,Yellowtail Sashimi,Japanese,Asian,Japan,Non-Vegetarian,Breakfast,100,232.0,11.4,9.9,42.5,2.8,17.9,1103.0,54.0,1,0,1,0,1,1,0,1,"['None', 'Soy']"
971,Lamb Barbacoa,Mexican,Latin American,Mexico,Non-Vegetarian,Dinner,100,303.5,16.8,16.6,26.4,4.0,6.2,554.0,75.0,0,0,1,0,1,1,1,1,['None']
972,Prawn Curry,Indian,Asian,India,Non-Vegetarian,Breakfast,100,225.7,15.8,15.1,41.3,2.7,7.8,601.0,33.0,1,1,0,0,1,1,0,1,"['None', 'Soy']"
973,Vegetable Udon,Japanese,Asian,Japan,Vegetarian,Beverage,100,185.3,12.6,18.3,30.7,5.6,1.4,715.0,1.0,0,1,0,1,1,1,0,1,[]
974,Pizza Vegetariana,Italian,European,Italy,Vegetarian,Breakfast,100,436.2,12.3,11.8,47.7,1.2,12.5,484.0,9.0,0,0,1,0,1,1,1,1,"['Gluten', 'Soy']"
975,Xiao Long Bao,Chinese,Asian,China,Non-Vegetarian,Lunch,100,257.2,28.0,24.0,5.0,5.6,1.6,510.0,62.0,0,1,0,0,0,1,0,1,"['Dairy', 'Soy']"
976,Boti Kebab,Indian,Asian,India,Non-Vegetarian,Snack,100,159.5,17.5,29.7,14.5,0.7,1.1,948.0,133.0,0,1,0,1,1,1,1,0,[]
977,Massaman Curry,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,214.2,15.4,12.9,6.7,0.6,4.3,507.0,92.0,0,0,1,0,1,1,1,1,"['Soy', 'None', 'Nuts']"
978,Milanesa de Pollo,Mexican,Latin American,Mexico,Non-Vegetarian,Dessert,100,276.0,9.5,28.1,44.8,1.8,24.5,671.0,117.0,1,0,1,0,0,1,1,1,['Nuts']
